id,ativo,possui_variacoes,marca,codigo_erp,ncm,nome,buscavel,produto_digital,categorias,colecoes,filtros,variacoes,selos,slug,video,descricao,meses_de_garantia,frete_customizado,valor_do_frete,especificacoes,medidas,valor_de_presente,categoria_google,seo_titulo_pagina,seo_descricao,seo_palavras_chave,link_canonico,termos_de_busca,link_produto,link_foto_principal
42272233,sim,nao,Incoparts,,,Cabo de Aço Levantador Hidráulico 017806   Resistência e Durabilidade,sim,nao,JOHN DEERE;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,,cabo-de-aco-levantador-hidraulico-017806-resistencia-e-durabilidade,,<p>O Cabo de Aço Levantador Hidráulico Ref. 017806 foi desenvolvido para garantir máxima resistência e eficiência no trabalho agrícola.</p><p>  Aplicação em levantadores hidráulicos</p><p>  Alta durabilidade e desempenho</p><p>  Fácil instalação e compatibilidade com diversos modelos</p><p><br /></p><p>Especificações Técnicas:</p><p><br /></p><ul><li>Referência: 017806</li><li>Material: Aço de alta resistência</li></ul><p><br /></p><p>Benefícios:</p><p><br /></p><ul><li>Garante segurança na operação do levantador hidráulico</li><li>Evita paradas e aumenta a produtividade</li><li>Peça testada e de qualidade comprovada</li></ul><p><br /></p>,3,nao,0,,,0,,,,,,,https://www.ingafert.com.br/cabo-de-aco-levantador-hidraulico-017806-resistencia-e-durabilidade/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/cabo-de-aco-levantador-hidraulico-017806-resistencia-e-durabilidade-68c5bea2eaa41-medium.jpg
42272351,sim,nao,Incoparts,,,Catraca Dupla / Engrenagem Dupla Eixo Central (Z24 Z16) JAN 24400010,sim,nao,JAN;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,,catraca-dupla-engrenagem-dupla-eixo-central-z24-z16-jan-24400010,,"<ul><li><strong>Tipo de peça:</strong> Catraca ou engrenagem dupla. </li><li><strong>Características:</strong> Possui 24 dentes (Z24) e 16 dentes (Z16), indicando as relações de transmissão de velocidade ou de torque. </li><li><strong>Função:</strong> Desempenha um papel importante no sistema de transmissão de implementos agrícolas da marca Jan. </li></ul><p><br /></p><p><br /></p>",3,sim,0,,,0,,Catraca Dupla / Engrenagem Dupla Eixo Central (Z24 Z16) JAN 24400010,,,,,https://www.ingafert.com.br/catraca-dupla-engrenagem-dupla-eixo-central-z24-z16-jan-24400010/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/catraca-dupla-engrenagem-dupla-eixo-central-z24-z16-jan-24400010-68c5c4fa0fd45-medium.png
42273526,sim,nao,Incoparts,,,Catraca Z38 para Implemento JAN Ref. 24400009,sim,nao,JAN;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,,catraca-z38-para-implemento-jan-ref-24400009,,"<p>A Catraca Z38 Ref. 24400009 é uma peça agrícola de reposição desenvolvida em aço de alta resistência, ideal para sistemas de transmissão que exigem desempenho e durabilidade no campo.</p><p><br /></p><p>  Engrenagem com 38 dentes (Z38)</p><p>  Excelente resistência ao desgaste</p><p>  Fácil instalação e compatibilidade com diversos modelos de máquinas agrícolas</p><p><br /></p><p>Especificações Técnicas:</p><p><br /></p><ul><li>Referência: 24400009</li><li>Modelo: Catraca Z38</li><li>Número de dentes: 38</li><li>Material: Aço tratado de alta durabilidade</li></ul><p>Para Implementos JAN</p>",3,nao,0,,,0,,Catraca Z38 para Implemento JAN Ref. 24400009,,,,,https://www.ingafert.com.br/catraca-z38-para-implemento-jan-ref-24400009/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/catraca-z38-para-implemento-jan-ref-24400009-68c5dcfee1f17-medium.jpg
42283188,sim,nao,Incoparts,,,Eixo Caixa de Transmissão Implemento JAN REF 24206008,sim,nao,JAN;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,,eixo-caixa-de-transmissao-implemento-jan-ref-24206008,,"<p>Eixo Caixa de Transmissão - Implemento JAN</p><p><br /></p><ul><li>Referência: 24206008</li><li>Compatibilidade: Para implementos agrícolas da marca JAN</li><li>Material: Aço de alta resistência</li><li>Benefícios:</li><li> </li><li class=""ql-indent-1"">Alta durabilidade</li><li class=""ql-indent-1"">Substituição prática e segura</li><li class=""ql-indent-1"">Mantém a eficiência da transmissão do implemento</li><li><br /></li></ul><p><br /></p><p><br /></p><p>Ideal para agricultores que buscam reposição confiável e de qualidade para seus implementos JAN. Garanta o desempenho máximo da sua máquina com peças originais e resistente</p><p><br /></p>",3,nao,0,,,0,,Eixo Caixa de Transmissão Implemento JAN REF 24206008,,,,,https://www.ingafert.com.br/eixo-caixa-de-transmissao-implemento-jan-ref-24206008/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/eixo-caixa-de-transmissao-implemento-jan-ref-24206008-68c7f8ace60dc-medium.jpg
42283313,sim,nao,Incoparts,,,Tampa Caixa Transmissão Maximus 1200 JAN REF 24206005,sim,nao,JAN;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,,tampa-caixa-transmissao-maximus-1200-jan-ref-24206005,,"<p>Tampa Caixa de Transmissão   Implemento JAN Maximus 1200</p><p><br /></p><ul><li>Referência: 24206005</li><li>Compatibilidade: Implemento JAN Maximus 1200</li><li>Material: Aço reforçado, projetado para máxima durabilidade</li><li>Função: Protege e garante o correto funcionamento da caixa de transmissão</li></ul><p><br /></p><p><br /></p><p>  Qualidade JAN</p><p>  Resistência para alto desempenho no campo</p><p>  Fácil substituição e encaixe perfeito</p><p><br /></p><p>Ideal para produtores rurais que precisam manter seus implementos JAN Maximus 1200 em pleno funcionamento, com peças confiáveis e de alta performance.</p><p><br /></p>",3,nao,0,,,0,,Tampa Caixa Transmissão Maximus 1200 JAN REF 24206005,,,,,https://www.ingafert.com.br/tampa-caixa-transmissao-maximus-1200-jan-ref-24206005/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/tampa-caixa-transmissao-maximus-1200-jan-ref-24206005-68c7feabce3ed-medium.jpg
42283342,sim,nao,Incoparts,,,Cubo Flange do Disco Distribuição Implemento JAN REF 24200001,sim,nao,JAN;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,Peças Agrícolas em destaque,,,,cudo-flange-do-disco-distribuicao-implemento-jan-ref-24200001,,"<p>Cubo Disco de Distribuição   Implemento JAN</p><p><br /></p><ul><li>Referência: 24200001</li><li>Compatibilidade: Implementos agrícolas JAN</li><li>Material: Aço reforçado, projetado para longa durabilidade</li><li>Função: Garante o perfeito funcionamento do disco de distribuição, mantendo eficiência no campo</li></ul><p><br /></p><p><br /></p><p>  Peça para Implementos  JAN</p><p>  Alta resistência e durabilidade</p><p>  Substituição prática e segura</p><p><br /></p><p>Ideal para agricultores que buscam reposição confiável para seus implementos JAN, garantindo produtividade e segurança na operação.</p><p><br /></p>",3,sim,0,,,0,,Cubo Flange do Disco Distribuição Implemento JAN REF 24200001,,,,,https://www.ingafert.com.br/cudo-flange-do-disco-distribuicao-implemento-jan-ref-24200001/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/cudo-flange-do-disco-distribuicao-implemento-jan-ref-24200001-68c8024acf8de-medium.jpg
42283700,sim,nao,Incoparts,,,Cubo Separador Transmissão   Implementos Jan 24004501,sim,nao,JAN;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,,cubo-separador-transmissao-implementos-jan-24004501,,"<p>Cubo separador de transmissão para Implementos Jan (Ref. 24004501). Garante transmissão eficiente, maior vida útil e manutenção simplificada.</p><p><br /></p><p>Características:</p><p><br /></p><ul><li>Robusto e resistente ao desgaste</li><li>Compatível com implementos Jan</li><li>Facilita a substituição e manutenção</li></ul><p><br /></p><p><br /></p><p>Benefícios:</p><p><br /></p><ul><li>Reduz paradas no campo</li><li>Protege a transmissão</li><li>Mais segurança e confiabilidade</li></ul><p><br /></p><p><br /></p><p>Aplicação:</p><p>Indicado para transmissões de tratores e implementos agrícolas Jan</p><p><br /></p>",3,sim,0,,,0,,Cubo Separador Transmissão   Implementos Jan 24004501,,,,,https://www.ingafert.com.br/cubo-separador-transmissao-implementos-jan-24004501/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/cubo-separador-transmissao-implementos-jan-24004501-68c8114cb7583-medium.jpg
42287129,sim,nao,Incoparts,,,Eixo Caixa de Transmissão   Implementos Jan 24004504,sim,nao,JAN;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,,eixo-caixa-de-transmissao-implementos-jan-24004504,,"<p>Eixo da caixa de transmissão para Implementos Jan, código original 24004504, classificado no NCM 84329000. Desenvolvido para garantir desempenho confiável e ajuste perfeito na sua máquina.</p><p><br /></p><p>Características:</p><p><br /></p><ul><li>Peça para Implementos Jan</li><li>Fabricado em material resistente ao desgaste</li><li>Substituição simples e rápida</li></ul><p><br /></p><p><br /></p><p>Benefícios:</p><p><br /></p><ul><li>Garante a eficiência da transmissão</li><li>Reduz falhas e paradas na lavoura</li><li>Aumenta a durabilidade do equipamento</li></ul><p><br /></p><p><br /></p><p>Aplicação:</p><p>Utilizado em implementos agrícolas da linha Jan, projetado para transmissão de força em operações intensivas.</p><p><br /></p><p>Adquira agora o eixo caixa de transmissão Jan pelo MF Rural e mantenha sua máquina sempre pronta para o trabalho.</p><p><br /></p>",3,nao,0,,,0,,Eixo Caixa de Transmissão   Implementos Jan 24004504,,,,,https://www.ingafert.com.br/eixo-caixa-de-transmissao-implementos-jan-24004504/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/eixo-caixa-de-transmissao-implementos-jan-24004504-68c83c8f4e927-medium.png
42287175,sim,nao,Incoparts,,,Tampa Caixa de Transmissão   Implementos Jan 24004505,sim,nao,JAN;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,,tampa-caixa-de-transmissao-implementos-jan-24004505,,"<p>Tampa da caixa de transmissão para Implementos Jan, código original 24004505, NCM 84329000. Produzida em material resistente, garante vedação, proteção e perfeito encaixe na transmissão do equipamento.</p><p><br /></p><p>Características:</p><p><br /></p><ul><li>Compatível com implementos Jan</li><li>Construção robusta e durável</li><li>Fácil instalação e substituição</li></ul><p><br /></p><p><br /></p><p>Benefícios:</p><p><br /></p><ul><li>Protege a caixa de transmissão contra danos e sujeira</li><li>Mantém o alinhamento e a eficiência do sistema</li><li>Reduz custos com manutenção preventiva</li></ul><p><br /></p><p><br /></p><p>Aplicação:</p><p>Indicada para implementos agrícolas Jan, projetada para manter a transmissão segura e em pleno funcionamento.</p><p><br /></p>",3,nao,0,,,0,,,,,,,https://www.ingafert.com.br/tampa-caixa-de-transmissao-implementos-jan-24004505/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/tampa-caixa-de-transmissao-implementos-jan-24004505-68c83ea84f31f-medium.png
42338884,sim,nao,Incoparts,,,Aro da Banda Roda Compactadora Jumil   Cód. 3704363,sim,nao,JUMIL;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,,aro-da-banda-roda-compactadora-jumil-cod-3704363,,"<p>O Aro da Banda Roda Compactadora Jumil   3704363 é um componente essencial para manter o perfeito funcionamento da sua plantadeira Jumil. Produzido com material resistente, garante compactação uniforme do solo, maior eficiência na germinação e durabilidade no campo.</p><p><br /></p><p>  Compatível com plantadeiras Jumil</p><p>  Medidas aproximadas: 257 x 58,5 mm</p><p>  Substitui aro desgastado da roda compactadora</p><p>  Fácil instalação e alta durabilidade</p><p><br /></p><p>Produto novo, de qualidade, pronto para envio imediato.</p><p><br /></p>",3,nao,0,,,0,,Aro da Banda da Roda Compactadora Jumil - Cód. 3704363,Mantém a eficiência do sistema de compactaçãoAlta durabilidade mesmo em solos agressivosReduz falhas de emergência e manutenções frequentesSubstituição prática e rápida,,,,https://www.ingafert.com.br/aro-da-banda-roda-compactadora-jumil-cod-3704363/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/aro-da-banda-roda-compactadora-jumil-cod-3704363-68cc39ed63c28-medium.png
42402541,sim,nao,Incoparts,,,SUPORTE DISCO DE ADUBO ESQUERDO PLANTADEIRA PLANTI CENTER REF 020013,sim,nao,Peças para Plantadeira;PLANTADEIRA;PLANTI CENTER;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,,suporte-disco-de-adubo-esquerdo-plantadeira-planti-center-ref-020013,,"<p>O Suporte Disco de Adubo Lado Esquerdo Plantadeira Planti Center   Ref. 020013 é uma peça de reposição essencial para manter sua plantadeira em perfeito funcionamento.</p><p><br /></p><p>Fabricado em material de alta durabilidade, garante resistência e longa vida útil, suportando as exigências do trabalho agrícola no campo.</p><p><br /></p><p><br /></p><p><strong>Aplicação:</strong></p><p><br /></p><p><br /></p><ul><li>Plantadeiras Planti Center</li><li>Lado esquerdo do disco de adubo</li></ul><p><br /></p><p><br /></p><p><br /></p><p><strong>Especificações:</strong></p><p><br /></p><p><br /></p><ul><li>Referência: 020013</li><li>Função: Suporte do disco de adubo (lado esquerdo)</li><li>Produto de reposição para plantadeiras Planti Center</li></ul><p><br /></p><p><br /></p><p><br /></p><p><strong>Benefícios:</strong></p><p><br /></p><p><br /></p><p>  Garantia de precisão na adubação</p><p>  Aumenta a durabilidade do conjunto de adubo</p><p>  Compatibilidade garantida com plantadeiras Planti Center</p><p><br /></p>",3,sim,0,,,0,,Suporte Disco de Adubo Esquerdo Plantadeira Planti Center Ref. 020013,O Suporte Disco de Adubo Esquerdo Plantadeira Planti Center Ref. 020013 é um componente essencial para garantir a correta fixação e alinhamento do disco de adub...,,,"PEÇAS AGRICOLAS, PLANTI CENTER, MAQUINAS AGRICOLAS,",https://www.ingafert.com.br/suporte-disco-de-adubo-esquerdo-plantadeira-planti-center-ref-020013/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/suporte-disco-de-adubo-esquerdo-plantadeira-planti-center-ref-020013-68d417870b147-medium.png
42403015,sim,nao,Incoparts,,,SUPORTE DISCO DE ADUBO DIREITO PLANTI CENTER REF 020006,sim,nao,Peças para Plantadeira;PLANTADEIRA;PLANTI CENTER;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,,suporte-disco-adubo-direito-planti-center-ref-020006,,<p>SUPORTE DISCO DE ADUBO   LADO DIREITO   PLANTADEIRA PLANTI CENTER</p><p>Referências: 02.000-6 | 020006 | 002000</p><p><br /></p><p>  Aplicação: Plantadeiras Planti Center</p><p>  Função: suporte para disco de adubo (lado direito)</p><p>  Material: aço de alta resistência</p><p>  Durabilidade: desenvolvido para suportar condições severas no campo</p><p>  Instalação fácil e compatibilidade garantida</p><p><br /></p>,3,sim,0,,,0,,Suporte Disco de Adubo Direito Plantadeira Planti Center Ref. 020006,"O Suporte Disco de Adubo Direito Planti Center Ref. 020006 é uma peça essencial para o correto funcionamento da plantadeira, garantindo precisão na deposição de adubo e maior durabilidade no campo.  Características do Produto:Aplicação: Plantadeira Planti CenterPosição: DireitoReferência Original: 020006Estrutura reforçada, fabricada em material de alta resistênciaFácil instalação e substituição  Benefícios:  Garante alinhamento correto do disco de adubo  Aumenta a vida útil do sistema de plantio  Reduz falhas na distribuição de adubo  Produto confiável e de longa durabilidadeCompre já o Suporte Disco de Adubo Direito Planti Center Ref. 020006 na Ingafert e mantenha sua plantadeira em perfeito estado de funcionamento.",,,,https://www.ingafert.com.br/suporte-disco-adubo-direito-planti-center-ref-020006/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/suporte-disco-de-adubo-direito-planti-center-ref-020006-68d41e0b2bfc0-medium.png
42413606,sim,nao,Incoparts,,,Cubo Rolamento Disco 15 Plantadeira Planti Center Ref 01685-6,sim,nao,Peças para Plantadeira;PLANTADEIRA;PLANTI CENTER;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,COMPRA GARANTIDA MERCADO PAGO,cubo-rolamento-disco-15-plantadeira-planti-center-ref-01685-6,,"<p>Cubo de Rolamento do Disco 15, compatível com Plantadeira Planti Center, desenvolvido para oferecer alta durabilidade, encaixe preciso e excelente desempenho no plantio.</p><p><br /></p><p>  Referências originais: 01.685-6 / 016856 / 001685</p><p>  Produto novo, de qualidade garantida</p><p>  Ideal para substituição em plantadeiras Planti Center</p><p><br /></p><p>  Garanta já seu Cubo Rolamento Disco 15 Planti Center com envio rápido para todo o Brasil.</p><p><br /></p>",3,sim,0,"<p>Informações do produto:</p><p><br /></p><ul><li>Aplicação: Plantadeira Planti Center</li><li>Referências: 01.685-6 / 016856 / 001685</li><li>Produto novo, pronto para uso</li><li>Qualidade e durabilidade comprovada</li></ul><p><br /></p>",,0,,Cubo com rolamento e disco 15 para plantadeiras Planti center,"O Cubo de Rolamento com Disco 15 para Plantadeira Planti Center   Ref. 01.685-6 é uma peça essencial para o bom funcionamento da sua plantadeira, garantindo mai...",,,,https://www.ingafert.com.br/cubo-rolamento-disco-15-plantadeira-planti-center-ref-01685-6/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/cubo-rolamento-disco-15-plantadeira-planti-center-ref-01685-6-68d55e6f32503-medium.jpg
42676246,sim,nao,Incoparts,,,Dedo Levantador New Holland Modelo Antigo Ref: 89508953-1  87048983,sim,nao,NEW HOLLAND;NEW HOLLAND > COLHEITADEIRA;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,,dedo-levantador-new-holland-modelo-antigo-ref-89508953-1-87048983,,<p>DEDO LEVANTADOR DE FEIJAO </p><p>- COLHEITADEIRA-NEW HOLLAND</p><p>- MODELO DA MAIS ANTIGA</p>,3,nao,0,,,0,,Dedo Levantador New Holland Modelo Antigo Ref: 89508953-1  87048983,,,,,https://www.ingafert.com.br/dedo-levantador-new-holland-modelo-antigo-ref-89508953-1-87048983/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/dedo-levantador-new-holland-modelo-antigo-ref-89508953-1-87048983-68efe60d1655e-medium.jpg
42836000,sim,nao,Incoparts,,,Eixo da Caixa de Transmissao Implemento Jan 23801502,sim,nao,JAN;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,,eixo-da-caixa-de-transmissao-implemento-jan-23801502,,"<p><span style=""color:#000000;"">Eixo da caixa de transmissão   modelo Jan</span></p><p><span style=""color:#000000;"">Compatível com Implementos Jan</span></p><p> </p><p><span style=""color:#000000;"">Código Jan: 23801502</span></p><p> </p><p><span style=""color:#000000;"">Compatível com: lancer 1350 / lancer 1200 / lancer 1500 / lancer magnu 10000 plus e transfer 700 entre outros</span></p>",3,nao,0,,,0,,Eixo da Caixa de Transmissão Jan 23801502,Reposição de alta durabilidade para implementos Jan   Ideal para manutenção preventiva   Envio rápido e atendimento direto pelo WhatsApp,,,,https://www.ingafert.com.br/eixo-da-caixa-de-transmissao-implemento-jan-23801502/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/eixo-da-caixa-de-transmissao-implemento-jan-23801502-68ffae6da53e4-medium.png
42863935,sim,nao,Incoparts,,,Haste sulcador adubo plantadeira Jonh deere CQ57286 - CQ65160,sim,nao,JOHN DEERE;Peças para Plantadeira;PLANTADEIRA;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,COMPRA GARANTIDA MERCADO PAGO,haste-sulcador-adubo-plantadeira-jonh-deere-cq57286-cq65160,,"<p class=""ql-align-justify"">Haste sulcador adubo plantadeira 2109 Jonh deere.</p><p class=""ql-align-justify""> </p><p class=""ql-align-justify""><strong>Medidas:</strong></p><p class=""ql-align-justify"">Altura: 10 cm</p><p class=""ql-align-justify"">Largura: 4 cm</p><p class=""ql-align-justify"">Profundidade: 40 cm</p><p class=""ql-align-justify""><strong>Peso: </strong> 3.9 kg</p><p><br /></p>",3,sim,0,,,0,,Haste Sulcador Adubo John Deere CQ57286 | CQ65160   Ingafert,Peça de reposição compatível para plantadeiras John Deere   Alta resistência   Estoque pronto para envio com frete grátis em todo o Brasil,,,,https://www.ingafert.com.br/haste-sulcador-adubo-plantadeira-jonh-deere-cq57286-cq65160/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/haste-sulcador-adubo-plantadeira-jonh-deere-cq57286-cq65160-69023bdd1e0d7-medium.png
42945949,nao,nao,Incoparts,,,JUNTA TAMPA LATERAL REDUTOR JAN REF:250103,sim,nao,JAN;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,COMPRA GARANTIDA MERCADO PAGO,junta-tampa-lateral-redutor-jan-ref250103,,,3,nao,0,,,0,,,,,,,https://www.ingafert.com.br/junta-tampa-lateral-redutor-jan-ref250103/p,
42955306,sim,nao,Incoparts,,,APERTADOR DA NAVALHA DA PLATAFORMA CASE E NH REF:86630786 84427065,sim,nao,CASE IH;CATALOGO;NEW HOLLAND;NEW HOLLAND > COLHEITADEIRA;PLANTADEIRA,,,,COMPRA GARANTIDA MERCADO PAGO,apertador-da-navalha-da-plataforma-case-e-nh-ref86630786-84427065,,"<p>Sistema de corte longo - Furo Ø 10 mm</p><p>- PLATAFORMA CASE, </p><p>- PLATAFORMA NEW HOLLAND</p><p>Aplicação:</p><p>- Draper 880CF - 740CF - 74C - 72C </p><p>- Draper 3162 - Draper 3152 - 2020 - 3020</p>",3,nao,0,,,0,,Apertador da Navalha da Plataforma Case e New Holland Ref. 86630786,"Apertador da Navalha da Plataforma   Case e New Holland Ref. 86630786 / 84427065Ingafert Peças AgrícolasO Apertador da Navalha da Plataforma é responsável por manter a navalha firmemente ajustada à barra de corte, garantindo o desempenho ideal no corte e menor vibração durante a colheita.Compatível com colheitadeiras Case IH e New Holland, este componente assegura maior precisão e durabilidade no sistema de corte da sua plataforma.Características Técnicas:Referências originais: 86630786 / 84427065Aplicação: Plataformas de corte Case IH e New Holland (séries CR, CX, 2388, entre outras)Função: Fixar e ajustar a navalha da barra de corteFabricação em aço de alta resistência, com acabamento tratado para longa vida útilVantagens Ingafert:  Alta durabilidade e precisão de encaixe  Substituição direta das peças originais  Envio rápido para todo o Brasil  Suporte técnico especializado via WhatsApp (44) 99176-1851",,,,https://www.ingafert.com.br/apertador-da-navalha-da-plataforma-case-e-nh-ref86630786-84427065/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/apertador-da-navalha-da-plataforma-case-e-nh-ref86630786-84427065-690b3d62baf57-medium.jpg
42955436,sim,nao,Incoparts,,,PLACA DE AJUSTE DA PLATAFORMA DE CORTE - Furo Ø 10 mm Case e NH REF: 86630787 84427068,sim,nao,CASE IH;NEW HOLLAND;NEW HOLLAND > COLHEITADEIRA;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,COMPRA GARANTIDA MERCADO PAGO,placa-de-ajuste-da-plataforma-de-corte-furo-o-10-mm-case-e-nh-ref-86630787-84427068,,<p>PLACA DE AJUSTE DA PLATAFORMA DE CORTE - Furo Ø 10 mm</p><p>- COLHEITADEIRA-CASE</p><p>- COLHEITADEIRA-NEW HOLLNAD</p><p>Equipamentos :</p><p>- Draper 880CF - 740CF - 74C - 72C</p><p>- Draper 3162 - Draper 3152 - 2020 - 3020</p>,3,nao,0,,,0,,Placa de Ajuste da Plataforma de Corte Ø10mm Case e New Holland,"Placa de Ajuste da Plataforma de Corte Ø10mm   Case e New Holland Ref. 86630787 / 84427068Ingafert Peças AgrícolasA Placa de Ajuste da Plataforma de Corte é uma peça essencial para o alinhamento e regulagem precisa da barra de corte em colheitadeiras Case IH e New Holland.Fabricada com material de alta durabilidade, garante resistência, estabilidade e desempenho constante durante a colheita.Características Técnicas:Furo de fixação: Ø 10 mmReferências originais: 86630787 / 84427068Compatibilidade: Modelos Case IH e New Holland (séries CR, CX, 2388, entre outros)Aplicação: Ajuste e alinhamento da plataforma de corteProduto de substituição direta, fácil instalação e encaixe perfeitoVantagens Ingafert:  Alta precisão e resistência no campo  Garantia de compatibilidade e qualidade  Envio rápido para todo o Brasil  Suporte técnico direto via WhatsApp (44) 99176-1851",,,,https://www.ingafert.com.br/placa-de-ajuste-da-plataforma-de-corte-furo-o-10-mm-case-e-nh-ref-86630787-84427068/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/placa-de-ajuste-da-plataforma-de-corte-furo-o-10-mm-case-e-nh-ref-86630787-84427068-690b48614eacc-medium.jpg
43015401,sim,nao,Incoparts,,,BRAÇO DE ACIONAMENTO NAVALHA - FURO 16 mm,sim,nao,CASE IH;NEW HOLLAND;NEW HOLLAND > COLHEITADEIRA;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,COMPRA GARANTIDA MERCADO PAGO,braco-de-acionamento-navalha-furo-16-mm,,<h3>NEW HOLLAND E CASE REF: 87493463 47618623 87493462</h3><p>BRAÇO DE ACIONAMENTO NAVALHA - FURO 16 mm</p><p> COLHEITADEIRA N.H. e CASE</p><p>EQUIPAMENTOS - 3020 / 740CF / 20/30/35 pés</p><p><br /></p>,3,sim,0,,,0,,Apertador da Navalha da Plataforma Case e New Holland Ref. 86630786,"Apertador da Navalha da Plataforma   Case e New Holland Ref. 86630786 / 84427065Ingafert Peças AgrícolasO Apertador da Navalha da Plataforma é essencial para o bom funcionamento do sistema de corte das colheitadeiras Case IH e New Holland, garantindo melhor ajuste, precisão e durabilidade durante o trabalho no campo.  Especificações Técnicas:Referências originais: 86630786 / 84427065Aplicação: Plataformas de corte Case IH e New Holland (séries CR, CX, 2388, entre outras)Função: Fixar e ajustar a navalha da barra de corteMaterial: Aço de alta resistência com acabamento anticorrosivo  Vantagens Ingafert:  Alta durabilidade e encaixe preciso  Substituição direta da peça original  Pronta entrega para todo o Brasil  Suporte técnico especializado via WhatsApp",,,,https://www.ingafert.com.br/braco-de-acionamento-navalha-furo-16-mm/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/braco-de-acionamento-navalha-furo-16-mm-691231a3b0efe-medium.jpg
43110143,sim,nao,Tatu,,,"Catraca Z 14 Plantadeira TATU REF: 0502011329, 0502010709",sim,nao,CATALOGO;Peças para Plantadeira;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos;TATU MARCHESAN,,,,,catraca-z-14-plantadeira-tatu-ref-0502011329-0502010709,,"<h3>REFERÊNCIA: 0502011329, 0502010709</h3><p>Engrenagem Z 14</p><p>Plantadeira Tatu</p><p>P31,75 com Arrast/Dir PST2</p><p>Original</p><p>Envio Imediato</p><p>Não encontrou sua peça ? Fale conosco </p>",3,nao,0,,,0,,"Catraca Z 14 Plantadeira TATU REF: 0502011329, 0502010709",,,,,https://www.ingafert.com.br/catraca-z-14-plantadeira-tatu-ref-0502011329-0502010709/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/catraca-z-14-plantadeira-tatu-ref-0502011329-0502010709-691b5b166d7f5-medium.png
